rssd9001,rssd9999,bhc_avgtradingratio,treat_3_b_avg,after_DFA_1,dep_roa1,dep_leverage,dep_lnassets,dep_creditrisk_total3,dep_cir,dep_depositratio,dep_loans_REratio,dep_liquidity,dep_cpp_bankquarter
1020676,20060930.0,0.0,0.0,0.0,0.0021415914,0.050099906,13.427854,0.031260826,0.55246973,0.55881912,0.66305381,0.033828594,0.0
1020676,20061231.0,0.0,0.0,0.0,0.0024348446,0.049732465,13.543839000000002,0.031731341,0.51586753,0.51405483,0.65859473,0.025851831000000002,0.0
1020676,20070331.0,0.0,0.0,0.0,0.0016580520000000001,0.051369503,13.409163000000001,0.032507494,0.54166394,0.48674747,0.66818011,0.028014637999999998,0.0
1020676,20070630.0,0.0,0.0,0.0,0.0046356232,0.057518028,13.394357999999999,0.02997206,0.47612375,0.58216017,0.67181498,0.029262656,0.0
1020676,20070930.0,0.0,0.0,0.0,0.002723899,0.059015847999999996,13.461770000000001,0.036718536,0.54674888,0.57128263,0.66480547,0.022792407999999997,0.0
1020676,20071231.0,0.0,0.0,0.0,0.0018583682,0.055702072000000005,13.577885,0.024898915,0.53487927,0.55003136,0.64501905,0.023830051,0.0
1020676,20080331.0,0.0,0.0,0.0,0.0012324238000000001,0.054487154,13.549149,0.036568857999999996,0.60697675,0.52710432,0.62626404,0.029259773,0.0
1020676,20080630.0,0.0,0.0,0.0,0.0016021674,0.057353299,13.492988,0.044970363,0.63409716,0.58310574,0.67400646,0.03089875,0.0
1020676,20080930.0,0.0,0.0,0.0,-0.00064686261,0.056894012,13.524356,0.040728252,0.65599459,0.55577999,0.67572951,0.026473124,0.0
1020676,20081231.0,0.0,0.0,0.0,0.00044439267,0.055803600999999994,13.511392,0.02954236,0.66345203,0.55101866,0.67648327,0.025442827,0.0
1020676,20090331.0,0.0,0.0,0.0,0.0011975686,0.056979958,13.484937,0.05016486,0.72770661,0.55535734,0.69745898,0.082509317,0.0
1020676,20090630.0,0.0,0.0,0.0,-0.0019910298,0.056722477,13.457185999999998,0.040788312,0.76441973,0.55055004,0.69209778,0.11603287,0.0
1020676,20100930.0,0.0,0.0,1.0,0.0007834727900000001,0.050451878,13.513952,0.043094967000000005,0.78652418,0.5194989999999999,0.69603872,0.18617642,0.0
1020676,20101231.0,0.0,0.0,1.0,0.0006750744099999999,0.045578352999999995,13.734706,0.040925574,0.75974238,0.46839336,0.68777955,0.26257989,0.0
1020676,20110331.0,0.0,0.0,1.0,0.00038999578,0.045319661,13.527080999999999,0.036381364,0.80856282,0.50105965,0.69592983,0.29663903,0.0
1020676,20110630.0,0.0,0.0,1.0,0.0004715259099999999,0.049977827999999995,13.569304,0.042454794000000004,0.79839259,0.57862109,0.67835552,0.27081457,0.0
1020676,20110930.0,0.0,0.0,1.0,0.00039552973,0.05001846,13.56145,0.041177981,0.85063976,0.50721425,0.69749486,0.29587165,0.0
1020676,20111231.0,0.0,0.0,1.0,0.00038851093000000003,0.04637216,13.689909,0.083431184,0.79711044,0.45611426,0.69909185,0.33444819,0.0
1020676,20120331.0,0.0,0.0,1.0,0.00031461027999999996,0.044534504,13.603573,0.081177004,0.82063061,0.45972958,0.71171618,0.34962013,0.0
1020676,20120630.0,0.0,0.0,1.0,0.0004272313400000001,0.04261044,13.789743,0.07557863,0.8055706,0.45532882,0.7210772,0.40508035,0.0
1020676,20120930.0,0.0,0.0,1.0,0.0010292853,0.043227203,13.625182999999998,0.071715087,0.82089686,0.44905815,0.70790678,0.40644553,0.0
1020676,20121231.0,0.0,0.0,1.0,0.0009615844500000001,0.04517626,13.743829999999999,0.067778245,0.8027283000000001,0.47040597,0.71510708,0.36047068,0.0
1020676,20130331.0,0.0,0.0,1.0,0.0004218843799999999,0.046559370999999995,13.573798000000002,0.066299535,0.84138972,0.46102756,0.72792912,0.34103233,0.0
1020676,20130630.0,0.0,0.0,1.0,0.00041495115,0.04817098400000001,13.622588,0.06086988,0.86574727,0.48292241,0.74369127,0.2885538,0.0
1020676,20130930.0,0.0,0.0,1.0,0.0011335458,0.047493178,13.547835000000001,0.053857274000000004,0.79982126,0.48015791,0.75942558,0.25438604,0.0
1020676,20131231.0,0.0,0.0,1.0,0.00064472854,0.046783041,13.738066,0.062663391,0.81478506,0.42450938,0.75000823,0.28779382,0.0
1020676,20140331.0,0.0,0.0,1.0,0.0007809521,0.0477085,13.61841,0.068145894,0.80553782,0.48157376,0.76488233,0.31496245,0.0
1020676,20140630.0,0.0,0.0,1.0,0.0007921265799999999,0.053308497999999996,13.573051000000001,0.062663957,0.81231242,0.51998377,0.764579,0.25914183,0.0
1020676,20140930.0,0.0,0.0,1.0,0.0015970536,0.057304237,13.527000000000001,0.070302136,0.80369657,0.48366213,0.75743884,0.22909245,0.0
1020676,20141231.0,0.0,0.0,1.0,0.0025833021,0.052806582000000005,13.730229000000001,0.034660906,0.79548377,0.42939064,0.7582882,0.29973382,0.0
1020676,20150331.0,0.0,0.0,1.0,0.0016766084019969364,0.05446674076765399,13.590654480898088,0.05557200268941049,0.803651586847128,0.4377071,0.7600359125573526,0.26310074582535115,0.0
1020676,20150630.0,0.0,0.0,1.0,0.0016760181694590553,0.0544669659222459,13.588092999999999,0.05558151661629369,0.8036571173530203,0.44290113,0.7600379244544099,0.2630866861872868,0.0
1020902,20040930.0,0.0,0.0,0.0,0.0022353570000000003,0.081152625,16.306637,0.023098689,0.61583114,0.76323187,0.41230863,0.045295279,0.0
1020902,20041231.0,0.01525044,0.0,0.0,0.0006114872499999999,0.082696721,16.312679,0.020458587,0.89314759,0.76111168,0.42205479999999995,0.049085971,0.0
1020902,20050331.0,0.028506957000000003,0.0,0.0,0.0012289478999999999,0.083812773,16.316381,0.017867068,0.72986436,0.75726944,0.43050629,0.051620862999999996,0.0
1020902,20050630.0,0.030224538999999998,0.0,0.0,0.0015568325,0.083505228,16.333242000000002,0.019883513000000002,0.69122195,0.74713278,0.44373018,0.052715864,0.0
1020902,20050930.0,0.029858414,0.0,0.0,0.0016178355,0.08247094599999999,16.354073,0.017202573,0.67415029,0.7275206999999999,0.44243225,0.063396998,0.0
1020902,20051231.0,0.028873777000000003,0.0,0.0,0.00047083742999999995,0.082861684,16.347513,0.017130164,0.66779822,0.72977221,0.43348673,0.069237113,0.0
1020902,20060331.0,0.029697666,0.0,0.0,0.0026542693,0.084570348,16.349358,0.020039401999999998,0.58831555,0.74245399,0.44732276,0.064049758,0.0
1020902,20060630.0,0.029503081,0.0,0.0,0.0025115223,0.085878976,16.364103,0.01832046,0.59613949,0.74807209,0.44701675,0.057638037999999996,0.0
1020902,20060930.0,0.031072647999999998,0.0,0.0,0.0027975214,0.086274661,16.376228,0.018251408,0.57043219,0.74008536,0.44688019,0.051279332000000004,0.0
1020902,20061231.0,0.03294269,0.0,0.0,0.0014351707999999998,0.084431656,16.434110999999998,0.018931534,0.62039667,0.73700833,0.43720981,0.052270949000000004,0.0
1020902,20070331.0,0.041489583,0.0,0.0,0.001382363,0.083149351,16.438931,0.01909432,0.59461868,0.73811758,0.43084022,0.05444232,0.0
1020902,20070630.0,0.03688262,0.0,0.0,0.0025372260999999997,0.081321068,16.520498,0.016657952,0.55360013,0.8076126,0.43434998,0.05079272,0.0
1020902,20070930.0,0.033416364,0.0,0.0,0.002368279,0.078950159,16.542364000000003,0.017816609,0.52392048,0.79806966,0.4238472,0.046040758,0.0
1020902,20071231.0,0.036830962,0.0,0.0,-0.0007070971799999999,0.076590545,16.589396,0.023635727999999998,0.70784682,0.75669408,0.43874785,0.051498178,0.0
1020902,20080331.0,0.037673745,0.0,0.0,0.0065939715,0.07663121099999999,16.606451,0.025834646,0.43474624,0.74928063,0.44122857,0.056516562,0.0
1020902,20080630.0,0.027908729,0.0,0.0,-0.001057255,0.076857939,16.628677,0.02433252,0.64759666,0.75186425,0.44132769,0.055077292,0.0
1020902,20080930.0,0.028816083,0.0,0.0,-0.00081220508,0.07401862,16.638758,0.028609226,0.68231332,0.77482384,0.45308271,0.057065766,0.0
1020902,20081231.0,0.037415002,0.0,0.0,-8.1055414e-06,0.071505807,16.632467000000002,0.037397292,0.54307866,0.7608307,0.46874562,0.062756114,0.0
1020902,20090331.0,0.019116545,0.0,0.0,-0.0008147109200000001,0.069336228,16.62114,0.040323798,0.66548514,0.77984297,0.48370749,0.072238073,0.0
1020902,20090630.0,0.014304606000000001,0.0,0.0,-0.00064100523,0.06946031,16.582361,0.049569268,0.62012655,0.77851075,0.50863343,0.078045398,0.0
1020902,20100930.0,0.00015644703,0.0,1.0,6.647007099999999e-05,0.080756947,16.518814000000003,0.05086353,0.56323582,0.69931781,0.39626408,0.080677494,0.0
1020902,20101231.0,0.00015318184,0.0,1.0,0.0023110393,0.08240518,16.521566,0.039985105,0.57482511,0.70239598,0.38240758,0.071564689,0.0
1020902,20110331.0,0.00011590736999999999,0.0,1.0,0.0038862275,0.084949039,16.527145,0.040763691,0.55930835,0.70625895,0.38924575,0.076147772,0.0
